id_venta,isbn,titulo,autor,categoria,precio_eur,cantidad,edad_cliente,genero_cliente,fecha_venta,formato,canal_venta,tienda,metodo_pago,valoracion_cliente
V001104,978-2-63269-597-7,La chica de nieve,Javier Castillo,Thriller,20.79,1,18,Femenino,2025-08-09,Kindle,Online,Tienda Online,Efectivo,
V001105,978-5-50306-345-0,Homo Deus,Yuval Noah Harari,Ensayo,21.9,1,17,Prefiere no decir,2023-06-14,Kindle,Online,Tienda Online,Tarjeta,5
V001106,978-5-74042-119-1,Sapiens,Yuval Noah Harari,Ensayo,17.52,1,61,Masculino,2025-11-27,Kindle,Online,Tienda Online,Tarjeta,3
V001107,978-6-56438-533-6,Misery,Stephen King,Terror,15.21,2,30,Masculino,2023-11-14,Tapa dura,Física,Librería Central Madrid,Transferencia,5
V001108,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,9.81,2,7,Prefiere no decir,2023-10-12,Tapa dura,Online,Tienda Online,PayPal,3
V001109,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,15.92,1,35,Prefiere no decir,2024-02-18,Bolsillo,Online,Tienda Online,Efectivo,5
V001110,978-6-56438-533-6,Misery,Stephen King,Terror,16.9,1,33,No binario,2023-01-24,Kindle,Online,Tienda Online,Transferencia,5
V001111,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,15.9,3,10,Prefiere no decir,2024-11-03,Bolsillo,Física,Librería Sevilla Triana,Efectivo,5
V001112,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,19.9,2,41,Prefiere no decir,2024-10-24,Bolsillo,Online,Tienda Online,Transferencia,5
V001113,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,16.9,1,53,Prefiere no decir,2023-08-26,Bolsillo,Online,Tienda Online,Efectivo,5
V001114,978-1-42591-296-3,Frankenstein,Mary Shelley,Terror,13.09,3,47,No binario,2025-10-15,Tapa dura,Física,Librería Sevilla Triana,Bizum,4
V001115,978-8-11504-796-1,El código Da Vinci,Dan Brown,Thriller,17.75,1,27,Prefiere no decir,2024-05-16,Tapa dura,Física,Librería Valencia Centro,Tarjeta,4
V001116,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,13.9,2,53,No binario,2024-06-11,Tapa dura,Online,Tienda Online,Efectivo,4
V001117,978-9-18326-494-6,Romancero gitano,Federico García Lorca,Poesía,8.72,1,71,Prefiere no decir,2025-03-10,Kindle,Online,Tienda Online,PayPal,5
V001118,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,12.9,1,36,No binario,2023-07-17,Bolsillo,Física,Librería Sevilla Triana,Efectivo,5
V001119,978-8-68800-243-6,El extranjero,Albert Camus,Clásico,11.61,3,20,Prefiere no decir,2023-07-15,Bolsillo,Física,Librería Central Madrid,Tarjeta,4
V001120,978-1-68082-927-8,Náuseas,Jean-Paul Sartre,Clásico,13.9,1,56,Masculino,2023-10-22,Tapa dura,Online,Tienda Online,PayPal,4
V001121,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,22.9,1,18,Femenino,2023-04-17,Kindle,Online,Tienda Online,PayPal,
V001122,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,13.9,1,27,Masculino,2023-05-27,Bolsillo,Física,Librería Sevilla Triana,Transferencia,5
V001123,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,15.12,2,22,Prefiere no decir,2025-08-24,Bolsillo,Física,Librería Barcelona Gòtic,Tarjeta,4
V001124,978-6-54597-384-2,El temor de un hombre sabio,Patrick Rothfuss,Fantasía,24.9,1,16,No binario,2024-04-10,Bolsillo,Online,Tienda Online,PayPal,
V001125,978-9-71953-348-7,It,Stephen King,Terror,22.9,1,36,Prefiere no decir,2024-01-03,Tapa dura,Online,Tienda Online,Tarjeta,3
V001126,978-0-13905-195-3,Rebelión en la granja,George Orwell,Ficción,10.0,1,40,Femenino,2025-05-26,Bolsillo,Online,Tienda Online,PayPal,4
V001127,978-2-58520-463-3,Sinsajo,Suzanne Collins,Fantasía Juvenil,16.39,1,10,Prefiere no decir,2025-05-03,Bolsillo,Online,Tienda Online,Efectivo,4
V001128,978-2-58520-463-3,Sinsajo,Suzanne Collins,Fantasía Juvenil,11.92,1,17,Femenino,2024-05-15,Bolsillo,Física,Librería Valencia Centro,PayPal,3
V001129,978-9-18326-494-6,Romancero gitano,Federico García Lorca,Poesía,11.99,1,18,Femenino,2025-01-22,Kindle,Online,Tienda Online,Bizum,4
V001130,978-9-18326-494-6,Romancero gitano,Federico García Lorca,Poesía,11.45,1,55,Masculino,2025-08-09,Bolsillo,Online,Tienda Online,Transferencia,3
V001131,978-1-48469-545-2,Origen,Dan Brown,Thriller,19.9,3,35,Masculino,2024-03-15,Kindle,Online,Tienda Online,PayPal,5
V001132,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,11.92,1,15,No binario,2025-12-19,Bolsillo,Online,Tienda Online,PayPal,4
V001133,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,14.19,1,39,No binario,2025-06-28,Kindle,Online,Tienda Online,Transferencia,4
V001134,978-7-47388-533-8,Los besos,Manuel Vilas,Ficción,20.79,1,57,Prefiere no decir,2023-10-22,Tapa dura,Online,Tienda Online,PayPal,5
V001135,978-3-17665-693-8,La familia de Pascual Duarte,Camilo José Cela,Clásico,13.55,1,32,Masculino,2023-01-12,Kindle,Online,Tienda Online,Transferencia,5
V001136,978-8-44973-887-5,Ángeles y demonios,Dan Brown,Thriller,17.75,1,41,Femenino,2025-04-21,Tapa dura,Física,Librería Sevilla Triana,Tarjeta,4
V001137,978-6-34957-196-1,El resplandor,Stephen King,Terror,17.01,1,27,Femenino,2024-09-19,Kindle,Online,Tienda Online,PayPal,5
V001138,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,10.32,1,23,Prefiere no decir,2025-11-19,Kindle,Online,Tienda Online,Transferencia,2
V001139,978-9-93227-275-8,Los hermanos Karamázov,Fiódor Dostoyevski,Clásico,18.9,1,51,No binario,2023-04-27,Tapa dura,Online,Tienda Online,Transferencia,5
V001140,978-2-63269-597-7,La chica de nieve,Javier Castillo,Thriller,20.79,2,24,Masculino,2023-11-13,Bolsillo,Online,Tienda Online,Tarjeta,5
V001141,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,15.21,1,17,Masculino,2023-06-07,Tapa dura,Online,Tienda Online,Efectivo,5
V001142,978-9-71953-348-7,It,Stephen King,Terror,22.9,1,56,Prefiere no decir,2025-02-03,Tapa dura,Online,Tienda Online,Tarjeta,5
V001143,978-9-20745-529-9,Watchmen,Alan Moore,Cómic,23.0,2,65,Masculino,2024-09-09,Tapa dura,Online,Tienda Online,Bizum,5
V001144,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,22.9,2,19,No binario,2025-02-27,Tapa dura,Física,Librería Central Madrid,Bizum,5
V001145,978-8-27342-840-9,Stardust,Neil Gaiman,Fantasía,13.52,1,65,No binario,2024-11-01,Tapa dura,Online,Tienda Online,PayPal,5
V001146,978-2-26828-775-7,Los cuatro acuerdos,Miguel Ruiz,Autoayuda,13.55,1,61,Masculino,2023-06-05,Bolsillo,Física,Librería Gran Vía,Tarjeta,4
V001147,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,15.21,2,27,Femenino,2025-12-31,Tapa dura,Física,Librería Valencia Centro,Bizum,4
V001148,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,18.59,2,35,Masculino,2025-02-07,Kindle,Online,Tienda Online,Tarjeta,5
V001149,978-7-19071-878-8,El poder del ahora,Eckhart Tolle,Autoayuda,14.9,2,48,Masculino,2023-05-15,Bolsillo,Online,Tienda Online,Efectivo,5
V001150,978-6-45093-167-3,Paula,Isabel Allende,Biografía,16.7,1,18,Femenino,2023-01-29,Bolsillo,Online,Tienda Online,Tarjeta,5
V001151,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,10.4,1,9,Masculino,2025-09-26,Tapa dura,Online,Tienda Online,Bizum,5
V001152,978-0-62772-845-5,Drácula,Bram Stoker,Terror,13.55,2,69,Prefiere no decir,2023-11-22,Kindle,Online,Tienda Online,PayPal,5
V001153,978-7-17100-789-1,Carrie,Stephen King,Terror,14.9,1,45,Masculino,2023-12-27,Tapa dura,Online,Tienda Online,Efectivo,1
V001154,978-6-86484-508-5,Ficciones,Jorge Luis Borges,Clásico,15.65,1,30,Prefiere no decir,2023-03-31,Bolsillo,Online,Tienda Online,Bizum,5
V001155,978-8-31643-371-8,Hábitos atómicos,James Clear,Autoayuda,19.84,1,22,No binario,2024-02-21,Tapa dura,Física,Librería Barcelona Gòtic,Bizum,5
V001156,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,12.5,1,9,Femenino,2024-07-03,Bolsillo,Online,Tienda Online,Tarjeta,4
V001157,978-2-18981-709-1,Una breve historia del tiempo,Stephen Hawking,Ciencia,16.9,2,68,Masculino,2023-10-12,Kindle,Online,Tienda Online,Bizum,5
V001158,978-3-30032-482-2,Los hombres que no amaban a las mujeres,Stieg Larsson,Thriller,14.32,2,65,Masculino,2024-06-15,Tapa dura,Física,Librería Sevilla Triana,Transferencia,4
V001159,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,19.9,1,52,Masculino,2025-06-23,Kindle,Online,Tienda Online,Efectivo,5
V001160,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,18.79,1,65,No binario,2023-03-02,Bolsillo,Física,Librería Valencia Centro,Bizum,5
V001161,978-3-39451-165-5,Matilda,Roald Dahl,Infantil,11.9,1,12,Masculino,2024-03-18,Bolsillo,Física,Librería Gran Vía,Transferencia,4
V001162,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,12.51,1,20,No binario,2025-05-30,Bolsillo,Física,Librería Central Madrid,Tarjeta,4
V001163,978-5-50306-345-0,Homo Deus,Yuval Noah Harari,Ensayo,24.09,1,32,Prefiere no decir,2025-08-24,Tapa dura,Física,Librería Barcelona Gòtic,Tarjeta,5
V001164,978-6-86484-508-5,Ficciones,Jorge Luis Borges,Clásico,11.92,2,67,No binario,2023-12-17,Kindle,Online,Tienda Online,Transferencia,5
V001165,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,14.36,1,49,Prefiere no decir,2025-12-18,Kindle,Online,Tienda Online,Transferencia,5
V001166,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,19.9,1,18,Masculino,2024-09-12,Kindle,Online,Tienda Online,Bizum,5
V001167,978-2-18981-709-1,Una breve historia del tiempo,Stephen Hawking,Ciencia,14.36,1,66,No binario,2023-04-26,Bolsillo,Online,Tienda Online,Bizum,2
V001168,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,20.79,2,71,Masculino,2025-08-25,Tapa dura,Física,Librería Sevilla Triana,PayPal,5
V001169,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,10.96,1,37,Prefiere no decir,2023-06-02,Kindle,Online,Tienda Online,Bizum,4
V001170,978-2-26828-775-7,Los cuatro acuerdos,Miguel Ruiz,Autoayuda,12.9,1,57,Masculino,2023-05-21,Bolsillo,Online,Tienda Online,Efectivo,5
V001171,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,1,21,No binario,2025-04-27,Kindle,Online,Tienda Online,Transferencia,4
V001172,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,17.32,1,66,Prefiere no decir,2024-10-29,Bolsillo,Física,Librería Gran Vía,Transferencia,5
V001173,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,10.89,2,19,Femenino,2023-12-24,Kindle,Online,Tienda Online,PayPal,4
V001174,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,13.52,1,43,Prefiere no decir,2024-12-15,Bolsillo,Online,Tienda Online,PayPal,5
V001175,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,13.9,3,55,Masculino,2025-08-14,Bolsillo,Física,Librería Central Madrid,Bizum,5
V001176,978-6-56438-533-6,Misery,Stephen King,Terror,17.75,1,62,Prefiere no decir,2025-05-18,Tapa dura,Online,Tienda Online,Efectivo,
V001177,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,21.89,2,23,Masculino,2024-02-21,Tapa dura,Física,Librería Barcelona Gòtic,PayPal,4
V001178,978-9-20745-529-9,Watchmen,Alan Moore,Cómic,18.61,1,42,Prefiere no decir,2023-09-17,Tapa dura,Física,Librería Sevilla Triana,Bizum,
V001179,978-9-72493-614-8,El chef en casa,Jamie Oliver,Cocina,19.9,1,54,Masculino,2025-10-20,Bolsillo,Online,Tienda Online,PayPal,1
V001180,978-4-10851-877-2,El nombre del viento,Patrick Rothfuss,Fantasía,19.71,1,68,No binario,2025-09-02,Kindle,Online,Tienda Online,PayPal,4
V001181,978-5-19287-626-3,Coraline,Neil Gaiman,Fantasía Juvenil,14.6,1,13,Masculino,2024-05-16,Kindle,Online,Tienda Online,Transferencia,5
V001182,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,17.01,1,69,Prefiere no decir,2024-11-30,Tapa dura,Online,Tienda Online,PayPal,5
V001183,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,22.9,1,38,No binario,2025-01-01,Kindle,Online,Tienda Online,Transferencia,2
V001184,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,13.52,1,71,Prefiere no decir,2025-03-11,Tapa dura,Online,Tienda Online,Transferencia,5
V001185,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,11.9,2,7,Femenino,2023-12-04,Tapa dura,Online,Tienda Online,Efectivo,5
V001186,978-3-39451-165-5,Matilda,Roald Dahl,Infantil,12.5,3,6,No binario,2025-01-08,Kindle,Online,Tienda Online,Bizum,5
V001187,978-3-14207-924-5,La casa de los espíritus,Isabel Allende,Ficción,17.9,1,35,Femenino,2025-02-15,Kindle,Online,Tienda Online,Efectivo,4
V001188,978-1-16630-767-8,Los pilares de la Tierra,Ken Follett,Histórica,23.0,1,41,Femenino,2025-07-17,Bolsillo,Online,Tienda Online,Bizum,4
V001189,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,9.52,2,7,Femenino,2023-12-03,Kindle,Online,Tienda Online,Bizum,4
V001190,978-8-31643-371-8,Hábitos atómicos,James Clear,Autoayuda,15.12,1,43,No binario,2023-10-14,Tapa dura,Física,Librería Gran Vía,Transferencia,5
V001191,978-4-10851-877-2,El nombre del viento,Patrick Rothfuss,Fantasía,24.09,2,68,Prefiere no decir,2024-06-14,Kindle,Online,Tienda Online,Tarjeta,4
V001192,978-8-68800-243-6,El extranjero,Albert Camus,Clásico,14.19,1,27,Prefiere no decir,2024-08-23,Kindle,Online,Tienda Online,Transferencia,3
V001193,978-1-82357-400-9,Harry Potter y la piedra filosofal,J.K. Rowling,Fantasía Juvenil,16.7,1,20,No binario,2024-12-11,Tapa dura,Online,Tienda Online,Bizum,3
V001194,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,14.32,1,22,Masculino,2025-10-30,Tapa dura,Física,Librería Barcelona Gòtic,PayPal,5
V001195,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,15.2,1,63,Femenino,2023-12-27,Tapa dura,Online,Tienda Online,Transferencia,5
V001196,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,18.79,1,36,Femenino,2023-10-09,Bolsillo,Física,Librería Gran Vía,Tarjeta,4
V001197,978-0-62772-845-5,Drácula,Bram Stoker,Terror,12.9,4,54,No binario,2023-03-10,Bolsillo,Física,Librería Valencia Centro,Tarjeta,5
V001198,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,12.72,1,11,Masculino,2024-10-29,Tapa dura,Online,Tienda Online,Efectivo,5
V001199,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,12.9,1,40,Prefiere no decir,2023-01-07,Tapa dura,Física,Librería Barcelona Gòtic,Bizum,
V001200,978-4-28301-352-8,El prisionero del cielo,Carlos Ruiz Zafón,Ficción,19.69,1,18,Femenino,2024-03-24,Kindle,Online,Tienda Online,Efectivo,4
V001201,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,19.9,1,20,Masculino,2025-06-27,Kindle,Online,Tienda Online,PayPal,
V001202,978-6-86484-508-5,Ficciones,Jorge Luis Borges,Clásico,13.41,2,49,No binario,2024-01-04,Bolsillo,Online,Tienda Online,Tarjeta,1
V001203,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,17.32,2,22,Prefiere no decir,2025-10-22,Kindle,Online,Tienda Online,Transferencia,1
V001204,978-3-62923-222-9,El gen egoísta,Richard Dawkins,Ciencia,14.32,2,42,Masculino,2025-04-02,Bolsillo,Física,Librería Barcelona Gòtic,Efectivo,5
V001205,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,15.92,2,36,Prefiere no decir,2023-09-30,Kindle,Online,Tienda Online,Efectivo,5
V001206,978-4-28301-352-8,El prisionero del cielo,Carlos Ruiz Zafón,Ficción,18.79,1,41,Prefiere no decir,2023-07-27,Tapa dura,Física,Librería Barcelona Gòtic,Bizum,5
V001207,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,4,61,Femenino,2025-06-15,Kindle,Online,Tienda Online,Tarjeta,5
V001208,978-9-18326-494-6,Romancero gitano,Federico García Lorca,Poesía,10.9,1,59,Masculino,2023-01-02,Kindle,Online,Tienda Online,Efectivo,4
V001209,978-5-74042-119-1,Sapiens,Yuval Noah Harari,Ensayo,17.52,1,22,Masculino,2024-04-05,Tapa dura,Física,Librería Valencia Centro,Efectivo,3
V001210,978-0-13905-195-3,Rebelión en la granja,George Orwell,Ficción,12.5,1,46,Prefiere no decir,2025-05-23,Kindle,Online,Tienda Online,Bizum,3
V001211,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,19.9,1,72,No binario,2023-10-25,Bolsillo,Online,Tienda Online,Bizum,5
V001212,978-8-44438-864-9,Rayuela,Julio Cortázar,Clásico,14.36,2,47,No binario,2023-04-09,Bolsillo,Física,Librería Sevilla Triana,Transferencia,4
V001213,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,15.12,2,44,Femenino,2023-10-31,Bolsillo,Física,Librería Central Madrid,PayPal,4
V001214,978-5-85674-296-1,Harry Potter y la cámara secreta,J.K. Rowling,Fantasía Juvenil,15.9,1,18,No binario,2023-09-16,Kindle,Online,Tienda Online,Bizum,
V001215,978-0-96673-333-4,Harry Potter y el prisionero de Azkaban,J.K. Rowling,Fantasía Juvenil,16.9,1,19,Masculino,2024-05-08,Bolsillo,Física,Librería Gran Vía,Bizum,4
V001216,978-2-63269-597-7,La chica de nieve,Javier Castillo,Thriller,18.9,3,23,Femenino,2023-01-11,Bolsillo,Online,Tienda Online,Transferencia,4
V001217,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,31.39,1,48,Femenino,2024-11-22,Kindle,Online,Tienda Online,Bizum,3
V001218,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,19.9,1,56,Prefiere no decir,2025-03-21,Tapa dura,Física,Librería Gran Vía,Bizum,4
V001219,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,10.96,1,21,Prefiere no decir,2024-03-21,Kindle,Online,Tienda Online,Bizum,5
V001220,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,15.2,4,63,Femenino,2024-09-07,Tapa dura,Física,Librería Gran Vía,Transferencia,5
V001221,978-3-17665-693-8,La familia de Pascual Duarte,Camilo José Cela,Clásico,13.55,2,19,No binario,2025-05-30,Kindle,Online,Tienda Online,Efectivo,
V001222,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,14.36,1,48,Femenino,2023-07-13,Bolsillo,Online,Tienda Online,Tarjeta,4
V001223,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,16.91,1,37,Prefiere no decir,2025-11-30,Bolsillo,Física,Librería Barcelona Gòtic,Efectivo,4
V001224,978-6-34957-196-1,El resplandor,Stephen King,Terror,18.9,2,19,No binario,2023-07-10,Kindle,Online,Tienda Online,PayPal,
V001225,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,15.21,1,25,Femenino,2024-07-30,Tapa dura,Online,Tienda Online,Bizum,4
V001226,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,14.03,1,32,No binario,2024-01-21,Tapa dura,Física,Librería Central Madrid,Transferencia,4
V001227,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,15.12,1,70,Femenino,2023-12-20,Tapa dura,Física,Librería Gran Vía,Transferencia,4
V001228,978-3-17665-693-8,La familia de Pascual Duarte,Camilo José Cela,Clásico,14.19,1,36,Femenino,2025-06-30,Tapa dura,Física,Librería Central Madrid,Transferencia,5
V001229,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,26.91,1,56,Masculino,2024-06-25,Kindle,Online,Tienda Online,Efectivo,3
V001230,978-3-30032-482-2,Los hombres que no amaban a las mujeres,Stieg Larsson,Thriller,16.11,1,33,Femenino,2023-06-26,Kindle,Online,Tienda Online,PayPal,4
V001231,978-6-22676-467-5,Choque de Reyes,George R.R. Martin,Fantasía,17.91,1,66,Masculino,2025-02-03,Bolsillo,Online,Tienda Online,Efectivo,4
V001232,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,13.9,2,40,No binario,2024-08-26,Tapa dura,Física,Librería Sevilla Triana,Bizum,5
V001233,978-9-71953-348-7,It,Stephen King,Terror,20.61,1,45,Masculino,2025-02-24,Tapa dura,Física,Librería Gran Vía,Tarjeta,5
V001234,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,12.92,1,26,Femenino,2024-08-04,Tapa dura,Física,Librería Barcelona Gòtic,Tarjeta,
V001235,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,15.9,2,50,Femenino,2024-07-10,Bolsillo,Física,Librería Barcelona Gòtic,Tarjeta,1
V001236,978-1-68082-927-8,Náuseas,Jean-Paul Sartre,Clásico,13.9,1,54,Femenino,2023-08-10,Kindle,Online,Tienda Online,Tarjeta,4
V001237,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,20.61,1,27,Femenino,2023-04-02,Tapa dura,Física,Librería Sevilla Triana,Bizum,5
V001238,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,12.16,1,46,No binario,2024-04-30,Bolsillo,Física,Librería Barcelona Gòtic,Tarjeta,4
V001239,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,16.9,2,26,Masculino,2023-06-09,Kindle,Online,Tienda Online,PayPal,4
V001240,978-8-44973-887-5,Ángeles y demonios,Dan Brown,Thriller,14.36,1,61,Masculino,2024-09-16,Bolsillo,Online,Tienda Online,PayPal,5
V001241,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,9.9,1,35,Femenino,2023-01-01,Bolsillo,Física,Librería Gran Vía,PayPal,5
V001242,978-3-30032-482-2,Los hombres que no amaban a las mujeres,Stieg Larsson,Thriller,18.79,4,44,Femenino,2024-11-09,Tapa dura,Física,Librería Valencia Centro,Bizum,5
V001243,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,19.9,4,23,Masculino,2025-06-22,Bolsillo,Física,Librería Valencia Centro,Efectivo,
V001244,978-2-17455-620-1,Cosmos,Carl Sagan,Ciencia,16.06,3,34,Prefiere no decir,2024-05-07,Tapa dura,Física,Librería Sevilla Triana,PayPal,4
V001245,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,15.12,1,24,Prefiere no decir,2025-10-12,Bolsillo,Física,Librería Valencia Centro,Tarjeta,4
V001246,978-0-51104-158-0,Manual de cocina fácil,Karlos Arguiñano,Cocina,14.32,1,45,Prefiere no decir,2025-06-24,Kindle,Online,Tienda Online,Efectivo,4
V001247,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,18.9,1,24,Femenino,2023-05-27,Bolsillo,Online,Tienda Online,Bizum,
